psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
233_3_1,0.06271270100364368,0.12871939552025857,0.173318492080123,0.23457507578213133,0.18360742714175282,0.15051042870276038,0.04736854415083974,0.014349139197667025,0.0031715206928776426,0.001667275727945783
145_4_1,0.039755122336429,0.06695404535695712,0.11244164185580875,0.1701307539912406,0.18127206602559764,0.18328128794521995,0.20398168891789123,0.03696119956668993,0.0044952189570926695,0.0007269750470728752
410_2_1,0.04681088810317632,0.14592609262450573,0.17112349959029757,0.22709668203415107,0.1945657566115454,0.14558775179932476,0.04946952310549529,0.013557489628984332,0.003387478598350944,0.0024748379041685587
651_6_1,0.04849392991472932,0.1274186436082885,0.16306044094959,0.2374366538874601,0.1929939551826663,0.15995451581159886,0.05092548591651484,0.014328990422784165,0.0037201085784220496,0.001667275727945783
653_8_1,0.04849392991472932,0.1274186436082885,0.16306044094959,0.2374366538874601,0.1929939551826663,0.15995451581159886,0.05092548591651484,0.014328990422784165,0.0037201085784220496,0.001667275727945783
310_3_1,0.033982576212520564,0.12719832292257388,0.17362775572350156,0.21002832777634026,0.21811860044757045,0.16204269068464197,0.04397137474005071,0.016755448186202664,0.004739374698363736,0.009535528608234294
141_1_1,0.0563918670064668,0.06976339516644112,0.15277458120056064,0.2057814571369849,0.20234602959472503,0.19162639479302743,0.08107289593593384,0.028932822613642793,0.010523565448138398,0.000786991104078981
329_4_1,0.04750841993232857,0.1360752012734305,0.15725226264052586,0.21730632871685124,0.21301882892953658,0.15186177380286314,0.056743473478773065,0.015691749421092707,0.00280773569325969,0.0017342261113386201
144_11_1,0.03881788791885552,0.09045163314531628,0.13830366388079093,0.20512217936441868,0.21597406605635638,0.18824748932514562,0.09157172457195165,0.019992759099680533,0.010703469848353677,0.0008151267891306445
725_1_1,0.031851297431327495,0.12045945078619905,0.19212866802993236,0.17691107195095193,0.23488518249469867,0.15899730801760348,0.07003299549337229,0.011281011376655922,0.00324660051072706,0.00020641390853191413
387_6_1,0.026756512617016174,0.12896821329415742,0.1828813904185255,0.20510437962425648,0.20951400564223432,0.1765925278648336,0.04997435033678766,0.008091255710089819,0.011956421257291157,0.00016094323480769337
417_4_1,0.03850216106606276,0.14017898877136103,0.1500562330120123,0.22704629054882436,0.21535994170433148,0.14701603339535327,0.06284151609250303,0.01497488142479084,0.0028219369149675797,0.0012020170697931765
526_4_1,0.03353528788362421,0.1434093766196777,0.18990195922016417,0.17198202916635963,0.22493331387791837,0.1680624084949277,0.04890952104722545,0.013279804583665188,0.003321015985105087,0.00266528312133247
318_3_1,0.043797661203320716,0.09697420868006215,0.17255696504646725,0.2199536147447717,0.2185915064531848,0.16389068168131055,0.06148521116126966,0.017096809737409034,0.004600972109297,0.0010523691829070242
422_7_1,0.04395916418531454,0.11184682581627921,0.14509220100868714,0.22813818789057827,0.2323731130020095,0.14944514529027236,0.0697603692909727,0.014122907295983757,0.004129370646121459,0.0011327155737810056
664_3_1,0.04169869477720994,0.10904096720298424,0.1641953350105353,0.2125893973449709,0.21554614365814928,0.16912772083042887,0.06366305663426948,0.017462852992605405,0.004683879032606192,0.0019919525162403573
393_9_1,0.04395916418531454,0.11184682581627921,0.14509220100868714,0.23813818789057833,0.2323731130020095,0.14944514529027236,0.05976036929097272,0.014122907295983757,0.004129370646121459,0.0011327155737810056
665_1_1,0.03768482608268305,0.12909200724245648,0.2160157695704922,0.18413067219602652,0.21854334383477705,0.13431804333951936,0.06571808864377672,0.010636060198241166,0.0036693231200677257,0.00019186577195964851
356_1_1,0.023752421958489593,0.12643435341292383,0.17448309902888715,0.15127393355262853,0.24124716824459014,0.20111762635183275,0.06222602644631477,0.011658332021263611,0.0074643792556865285,0.00034265972738306165
577_6_2,0.04408227225002894,0.12302720841316939,0.22062997450434746,0.17346109877686927,0.22572942198354123,0.12963301142998454,0.06832343730786873,0.011396519632826277,0.003387824359487249,0.00032923134187693814
175_6_1,0.04783227225002896,0.13132843302487787,0.20606650377555413,0.16926829710422886,0.22049973261675507,0.13354280832365237,0.07667095821587351,0.011073938987664986,0.003387824359487249,0.00032923134187693814
346_4_1,0.0442166860956409,0.11054232329423484,0.13853633959351586,0.24843624517474225,0.2412430474837206,0.13914500312471284,0.05816597255444671,0.015072815825815702,0.0036887237748354494,0.0009528430783347397
268_11_1,0.04829729290713157,0.112915223506541,0.16053398191473872,0.22270651740704078,0.23402286119211027,0.13238825124854275,0.06343712976744709,0.02022751808053247,0.004596837022298398,0.0008743869536168113
537_3_1,0.05124385761588262,0.12990058749642258,0.20786630052352162,0.16716768734813137,0.23092351310455997,0.12218000344560366,0.0759270557768491,0.011073938987664986,0.003387824359487249,0.00032923134187693814
662_8_1,0.04906362505774308,0.11659078683197074,0.21448310813451532,0.18381187842836894,0.23061739544960505,0.12291090045557042,0.0668222200441064,0.011073938987664986,0.004296915268578159,0.00032923134187693814
764_7_1,0.042666178890397186,0.11498812154642525,0.2319471290683596,0.18221419279079343,0.21915486860333958,0.12288301370481815,0.06305897664317231,0.015460096094433258,0.007435556886301492,0.00019186577195964851
318_5_1,0.038642993376451135,0.10134311844416354,0.16225973744105382,0.2292646990018013,0.23112677749253285,0.15282665797478934,0.05427014987969047,0.019950528472574395,0.009442841229482206,0.0008724966874607583
205_4_1,0.04906362505774308,0.11659078683197074,0.21448310813451532,0.18381187842836894,0.23061739544960505,0.12291090045557042,0.0668222200441064,0.011073938987664986,0.004296915268578159,0.00032923134187693814
692_5_1,0.04513291069926214,0.11167415051870759,0.22936501115121924,0.1754234166729261,0.22188877490893905,0.13054014669832376,0.07092235689935524,0.010801211714937713,0.003922789394452285,0.00032923134187693814
65_2_5,0.03978119048992999,0.1281119883193194,0.14157703198610833,0.2990980564892685,0.11115081961641819,0.17629828296655461,0.08920400956504539,0.012226430934413913,0.0022347002904533155,0.00031748934248828785
144_7_3,0.035914669359248655,0.049499022881060215,0.2544334134101891,0.17511577383374288,0.11625921441254398,0.25186902155959723,0.1039672919247504,0.011677960521565731,0.0011145701000097115,0.00014906199729188606
555_3_1,0.03612510304229652,0.06370764747566139,0.19021632522738974,0.3765110292883264,0.13792533697072087,0.1311846155759757,0.04489577035150748,0.014447351407268414,0.004785032249811,0.00020178841104255215
152_9_1,0.040474999662403005,0.09529021804342579,0.13458651722698275,0.21491241319871676,0.22343882588600256,0.19282318279434257,0.06364385299021685,0.02236881286928123,0.012160284300427805,0.0003008930282005207
670_3_1,0.024472010717911597,0.08589995807484009,0.13234559751037733,0.19225220961176046,0.2681362690566376,0.141129821018224,0.11055677845070122,0.036026074351634435,0.008338637432415297,0.0008426437754977375
680_1_3,0.026213085469530363,0.02725030264698093,0.15449535554419921,0.127009106104273,0.1530491108030806,0.2751702035327489,0.13550312026315423,0.08154487888255262,0.019168839864509603,0.0005959968889704313
270_8_4,0.021987899945484876,0.06507255756734825,0.1796989411319288,0.2107855555978881,0.1933100074888269,0.1873770312908653,0.09953910041373536,0.03416066234191593,0.007939561564422604,0.0001286826575838357
700_9_1,0.034122541610122493,0.07958685676243227,0.1590506217687887,0.25672824155226825,0.1730920059390835,0.1626494117855329,0.08490731308974293,0.042183704541812236,0.007547593361979867,0.0001317095882367643
803_3_1,0.04987040859517915,0.07198668967862035,0.23890996167935563,0.27371644231419845,0.2020674304430404,0.11593119681740532,0.03551240888432164,0.010947663478477749,0.0009569847462885421,0.00010081336311277539
198_7_3,0.04827121659320755,0.0841467102780037,0.2683820985944192,0.2419381040873384,0.18483435799275477,0.11944000656045706,0.0388404010947938,0.012867135526817503,0.0011274568941158465,0.00015251237809208414
335_5_1,0.05712876175985379,0.09815244310633699,0.21527015624713564,0.23883942049271925,0.16406223491289518,0.14452497112553592,0.05408902299537064,0.024990488142578905,0.002413004286696589,0.0005294969308770078
339_1_1,0.07109967296632842,0.10464922191873172,0.26284231867240226,0.23849269389166647,0.15714370572425815,0.09484490486031985,0.05396106307219564,0.014591126824888783,0.002102876536862466,0.00027241553234606407
644_3_3,0.017772169845630854,0.04012413156543777,0.09623808703752505,0.1550861202094017,0.34250204562791453,0.13802023706229863,0.10125596376754874,0.0810970799198449,0.027396771382541686,0.0005073935818561507
62_5_2,0.07228683021218711,0.1529075808398357,0.2158039407324521,0.17560504754372486,0.15363393399945682,0.13581136535495872,0.06844061561521786,0.02023043591528673,0.004265005994298028,0.0010152437925820235
800_6_2,0.039268132712873334,0.09359676284253032,0.20925030697303298,0.23002939283887042,0.21496523524442387,0.13557431844670018,0.05930685557936274,0.014725186045148267,0.0029671459971013408,0.0003166633199566835
508_8_1,0.0308179668417668,0.07161088478040475,0.1616216359088788,0.22486700625575312,0.19700475725190755,0.15977005785348047,0.10216289505329261,0.042554501047885225,0.009433757195843386,0.0001565378107871783
134_6_2,0.046516829528606404,0.10909532771401885,0.19127761132335158,0.21214036684551993,0.19069419733091394,0.1658518995840524,0.05784419797338496,0.021206554529825675,0.004145674275794475,0.0012273408945317524
186_2_4,0.04197031406484468,0.0774628767592089,0.19417110808329283,0.2760125744950971,0.19377511620281027,0.1529049031349836,0.043167973812858015,0.016594689045570706,0.0030286744659989784,0.0009117699353348416
477_7_1,0.031107989921854585,0.06827211888061215,0.18424764531020976,0.23093660023738496,0.1772077256152942,0.15582017533833636,0.09957333034884996,0.04131137714491733,0.011100568838782465,0.00042246836375816916
85_4_1,0.06488956496905919,0.10539987575738112,0.20777978277753267,0.22857878358503128,0.1778900945924383,0.13242422151916908,0.05795327990123151,0.021546709853305913,0.002886159777845615,0.0006515272670051726
365_1_2,0.04208376910678661,0.09219649228925421,0.20801228068963865,0.22779084939739871,0.21661541949514296,0.13326768766303643,0.06185918779241724,0.014681139414919117,0.0031704721841064576,0.0003227019672996787
437_4_1,0.03258057567182018,0.06589291104877355,0.2013813801060269,0.2146505928770166,0.16529934903988497,0.172116326995838,0.10266477226668524,0.030881593594151907,0.014214022970676381,0.00031847542912616313
434_4_1,0.02151216009888138,0.020408703141939828,0.08847586812739579,0.13555460650921886,0.1310554163284438,0.26527400507144977,0.1377543274327841,0.16825099305017135,0.02987328181111853,0.0018406384285963473
261_3_1,0.05110640773744269,0.08675248297246499,0.23142886513427893,0.2405579687361434,0.16903828593920878,0.150382327768593,0.049131020022925326,0.019352420294619133,0.0018625660715359212,0.00038765532278757053
397_6_1,0.035499684896130965,0.07115866496117675,0.18833370130984708,0.22633182266636162,0.20165615313744326,0.13667513866192577,0.09490068798823409,0.03680037172686392,0.008558426549640978,8.534810237545922e-05
595_4_1,0.024427540103693322,0.08347416986317785,0.2181917656522236,0.18163772541324488,0.2484637799914893,0.12976354215121128,0.0767401749398585,0.03146914982512124,0.005739288128573785,9.286393140613834e-05
248_1_1,0.01287751816213131,0.018163937028893285,0.08406322943977049,0.19295898613696152,0.14570174258349397,0.23942054955659553,0.1139166804275538,0.16465565558940082,0.026672503028060488,0.0015691980471385823
71_4_1,0.07685971279827998,0.15749523689718564,0.21286717423802087,0.20399058778377974,0.1845089244051034,0.09923536655165041,0.04787266623789481,0.01532564585021856,0.001492413811259541,0.000352271426606858
364_2_1,0.06398509628544677,0.10156044578478013,0.2756514346658775,0.210696070492963,0.18316116578461275,0.09770293617686143,0.05154020447615229,0.013797424646147558,0.0018120473991427482,9.317428801552723e-05
523_3_1,0.04806575172494066,0.07015270873225732,0.26133279444189217,0.2581959825680861,0.1419394354588498,0.1372869789763122,0.06401306766111926,0.01644977480833705,0.0022732526596615952,0.0002902529685435654
580_2_2,0.04806575172494066,0.07015270873225732,0.26133279444189217,0.2581959825680861,0.1419394354588498,0.1372869789763122,0.06401306766111926,0.01644977480833705,0.0022732526596615952,0.0002902529685435654
135_7_2,0.023664426981477294,0.07211980091489177,0.1633615241545918,0.23001444446287092,0.2023588784325855,0.16590888148672467,0.10327310811832864,0.030807706574452875,0.008362546216492558,0.0001286826575838357
168_9_2,0.020164779974758674,0.05919466859989325,0.20820468634027267,0.20497198939897035,0.21824605994732246,0.1421651370687993,0.1134618149252913,0.027671908405680665,0.005839508852460091,7.944648655134305e-05
259_12_1,0.02630499583188067,0.055766859734747036,0.19429327778610467,0.23249440535760305,0.17378770967590143,0.17463251068836225,0.10517641989202527,0.028822808487848493,0.008424459819382809,0.0002965527261440237
267_3_1,0.03090017638734275,0.0603883540296348,0.2084957735478164,0.2202465312090128,0.20530587411288623,0.1618474830637754,0.08403598359356504,0.02327562462951144,0.005374784078383261,0.00012941534807192737
165_3_1,0.038839113844753366,0.08558455611990402,0.19977217090127994,0.22015537577187408,0.18042177416117472,0.19931877668400372,0.04617440338676298,0.015168003257578565,0.01421260929477946,0.0003532165778890338
248_3_1,0.05627880679870295,0.11057945899033951,0.2121799362942245,0.20264151183070397,0.18755067578672424,0.14241116857170646,0.06115824326694415,0.020031689695494674,0.0027371260342667542,0.004431382730892686
673_2_1,0.026925498010111456,0.08210968132016759,0.21035060702181166,0.19943369500714958,0.24816252544920578,0.1379344295326251,0.07147933435068309,0.019207987526966397,0.004303377849873146,9.286393140613834e-05
678_1_2,0.02358191459952969,0.05881507463429343,0.20427438177260032,0.24366237940702515,0.21583072877957485,0.1300165750243319,0.08884037523318648,0.0285454340205685,0.006390241459003871,4.289506988555401e-05
249_12_1,0.02979093169719794,0.0684119515643355,0.1468014498566323,0.3222892268980844,0.15985244157017534,0.11588199311080281,0.08519933848577566,0.05849446041003044,0.012569480876365415,0.0007087255306002061
83_4_1,0.05994748379446226,0.11945731941296313,0.23051778130542774,0.21744963067323395,0.18552769085298007,0.1086980421333487,0.059003841252330255,0.016969992699281764,0.0022281902510993185,0.00020002762487269994
134_3_2,0.054584918067916065,0.11920609493880194,0.18896537894165089,0.19360081688462732,0.1846624886400122,0.15552877087367228,0.06591845045250344,0.030980360835915946,0.005047464678532204,0.0015052556863676323
273_6_1,0.06738968292976778,0.11132010294633378,0.21444045166285078,0.1998071665462123,0.18361871018560474,0.133208258820431,0.0638668007765213,0.02255221448179826,0.003178306974836685,0.0006183046756430465
363_7_2,0.04734341547742391,0.11892123165820942,0.1829825321459005,0.1998205906457383,0.1998823152610928,0.16503399752337422,0.060995861211150866,0.019989506948351873,0.00431602874704683,0.0007145203817112396
629_8_1,0.0835162271734735,0.10041340899541418,0.2325241420502551,0.191954733637036,0.16358168643434212,0.1271975466217877,0.0734812747509994,0.022512946865027958,0.003946485545350547,0.0008715479263132745
664_9_1,0.00918227304377464,0.026370810614051523,0.09622837467965965,0.1590917919222696,0.21763228253957345,0.23184854853971806,0.12167346728434544,0.11904223797283126,0.017147080578711487,0.0017831328250648099
133_5_2,0.05109353709802056,0.11202713041362276,0.1940671315773223,0.20087967779368643,0.1919783507314018,0.16757516539601108,0.058090329684908175,0.02024845362509126,0.003523220774899751,0.0005170029050357449
249_7_1,0.06702361017867743,0.10895769880127647,0.21463672823686986,0.1988637639596359,0.18560230406132094,0.13604567781460797,0.062374181539443734,0.022634628941273077,0.0032431017912513717,0.0006183046756430465
363_4_1,0.06730712735073728,0.10315376178868091,0.2357716925908883,0.21340262149702974,0.21262356304541946,0.0999387861833147,0.050115418598694214,0.015706300655975548,0.0016505969014549413,0.0003301313878048793
339_6_1,0.06122932511766762,0.09081596162348594,0.21912099149948167,0.2337417021926463,0.18638199296691113,0.11325912091858743,0.06222571978557831,0.030163581742540798,0.0026641699363413045,0.00039743421675955703
629_3_2,0.0395360704192836,0.07800328548896679,0.17024391888200635,0.2350697123271569,0.1784521307238577,0.1740438818834188,0.08866067819548575,0.028342787929119352,0.007198644670384691,0.00044888948031981875
367_8_2,0.02402973344139414,0.09333751275467293,0.1835821977139312,0.2579724762795502,0.19945516064131472,0.12132389115182499,0.08674229069086431,0.02549414566990509,0.008047206270891762,1.538538565071287e-05
502_1_1,0.026399358478602163,0.05551533016669586,0.19231463186117362,0.23432793763111054,0.17097336336968094,0.1751915353306183,0.10645656682208554,0.03021408627176365,0.008262866641488216,0.0003443234267809663
102_7_1,0.06702361017867743,0.10895769880127647,0.21463672823686986,0.1988637639596359,0.18560230406132094,0.13604567781460797,0.062374181539443734,0.022634628941273077,0.0032431017912513717,0.0006183046756430465
248_10_1,0.04901454119764465,0.11440347188176858,0.18302407667706178,0.21959159484330204,0.1915657191883835,0.1515919972843642,0.06053467627149115,0.024002484366251953,0.004841522280282305,0.0014299160094497893
679_1_2,0.0437033741893723,0.11480118001145787,0.21975501983506518,0.21102582303274184,0.24149546568087366,0.09709766355775284,0.05278156766039389,0.015653757710584026,0.003363446354458699,0.0003227019672996787
170_2_1,0.027279700756845958,0.06521231410429093,0.1988200463364765,0.21419943039685332,0.21890745396056244,0.1342621296243257,0.09847798587955812,0.03686581069789778,0.005848698562364942,0.00012642968082413546
391_2_1,0.03113542339328468,0.06141594292866351,0.20988236855604314,0.208272579004067,0.18202517716484368,0.1888726404339183,0.08802312360472458,0.024915674851430238,0.005279884014315972,0.00017718604870887005
772_4_1,0.0363769335042187,0.06930850144736295,0.19263438987121936,0.21583014429501998,0.15722327605566122,0.1874913331765655,0.09228938544669812,0.037987939866456516,0.010248835422682344,0.0006092609141149651
135_6_2,0.05331585943076808,0.1163544900422524,0.1831111848697165,0.1955628217252903,0.19127318611457045,0.15627869707909428,0.06751129116649436,0.030591940768700646,0.004673844545316675,0.0013266842577962037
385_5_1,0.06667306533858768,0.10819128922439294,0.20536730455575522,0.2002760196165868,0.19186438179094614,0.13479127293380075,0.06571581059762151,0.02319745057331535,0.0034836721219218135,0.00043973324707161787
248_12_1,0.026438201152438324,0.055224815101060344,0.18909110670183263,0.2361314770293827,0.16908156054859536,0.17491155985822351,0.10944791869619558,0.030957537411272003,0.008371500074218316,0.0003443234267809663
376_7_2,0.02491712084151624,0.06999358070677947,0.2141210205400922,0.20144992328193023,0.17242172121112653,0.15799850793028106,0.12023193549099336,0.026865905760959118,0.011731870629337296,0.0002684136069844148
423_2_1,0.029159433879813176,0.08258938890822577,0.18154016371934975,0.2220216902165303,0.18281299907505108,0.14373585005613682,0.09543690683332112,0.048068083552283085,0.014471516527996425,0.0001639672312923789
136_2_1,0.05485956512258419,0.08574899217859958,0.219463962339107,0.22763241572854478,0.18171356531054653,0.15035346479941195,0.05828210530732089,0.019870537794779302,0.0018663075248894192,0.000209083894216142
49_1_1,0.07223949700142991,0.11172587173972297,0.20918292031177832,0.22267517534805392,0.19467814235464911,0.10708445046091652,0.06015726557535922,0.019569802612085213,0.0022667024350195367,0.0004201721609851874
177_3_5,0.04713475696873945,0.07660343682016761,0.1806542560031397,0.27011526148176285,0.1996371018560547,0.1555064870855122,0.04977821392306302,0.01791191612862293,0.002438191738994606,0.00022037799394290024
274_6_1,0.07448252009687546,0.10404304608512646,0.20141805721422784,0.1997491488213139,0.1911121442020838,0.13563601945000148,0.06676136797262233,0.022928150752848566,0.0034298121578284564,0.00043973324707161787
570_1_2,0.05858771553966946,0.10654182767771431,0.2268383228701602,0.1882455202208103,0.17746028132478694,0.13233308640050506,0.07694861070652727,0.021869127935451788,0.007328312895595898,0.0038471944287785855
102_8_1,0.033760861724373335,0.05249120694859164,0.192916528461618,0.2147175444490414,0.1526825066516971,0.15576985234341387,0.1535952392054427,0.03323862630612493,0.010470425416451394,0.00035720849324544473
341_6_1,0.052114476738723374,0.08384251838294374,0.21672895622355962,0.22594024711763425,0.18298417438347087,0.15407580046614217,0.0603323546418474,0.02153955496727181,0.0022098763430517744,0.0002320407353548013
496_4_1,0.03278784890959486,0.059226865829743174,0.15864556943510397,0.25933386373164696,0.2098593240284246,0.14924845178693397,0.09050605181332867,0.030615017897306772,0.00962536706919453,0.00015163949872249499
255_12_1,0.024841553105782767,0.057487783037719974,0.20249242581543667,0.24453676448067352,0.15649840850754843,0.15116273721803838,0.11735859169865602,0.033666382397817544,0.011599954182715613,0.0003553995556108517
581_12_2,0.02651573106938744,0.058594826475272754,0.19017192254231216,0.2335726107725623,0.16230912190186317,0.16863902235328931,0.11742029514509511,0.03377242879546768,0.008620786235935613,0.0003832547088141943
473_5_1,0.07940109135387372,0.10722278688337142,0.19002933921101486,0.18983364935256425,0.20231784390215415,0.12986160245987122,0.08294390348204551,0.016330517964842993,0.001721928434571389,0.00033733695569026974
393_10_2,0.05865092981641983,0.1160519598145762,0.2233587218194407,0.21495635982242547,0.20203946448478988,0.11117456105878624,0.05642686866804206,0.015405833950972028,0.0018061324969969527,0.00012916806755065228
422_2_1,0.0656307468385056,0.10472878930652785,0.20249940380827314,0.20012737480993162,0.18488322216354447,0.14146332071897247,0.07313048906680114,0.02437513916738938,0.002862294329586946,0.0002992197904672026
432_7_1,0.0656307468385056,0.10472878930652785,0.20249940380827314,0.20012737480993162,0.18488322216354447,0.14146332071897247,0.07313048906680114,0.02437513916738938,0.002862294329586946,0.0002992197904672026
581_6_1,0.0853445382056574,0.11325937887448914,0.18293110550373903,0.21771551578102755,0.16566062496554462,0.1445533207770423,0.0671041968496114,0.019282195263514955,0.0035993387988359393,0.0005497849805374258
131_9_2,0.026264874760031972,0.06526355701881449,0.1510698640404766,0.2579592054807784,0.18273707438695638,0.16611263341226215,0.11309371759786141,0.028363581413465712,0.008983852390630192,0.00015163949872249499
367_5_1,0.0411264724429621,0.06769064848496105,0.18325413620093184,0.24153795074416443,0.2009599495054495,0.13175129017915269,0.09486902862005786,0.031598696812964684,0.007088837778029577,0.00012298923132615967
391_4_1,0.04390850568733043,0.07129418781795542,0.19190545147063062,0.2378013197433456,0.18921707134307283,0.13263319982169489,0.09361226405369971,0.031720430341607944,0.007784580489336208,0.00012298923132615967
411_5_1,0.04202986186700383,0.05886685710003269,0.1918352671491793,0.1797243386727939,0.15673631313430464,0.1761242962835701,0.15652667652693686,0.02969134689469922,0.008023885078574601,0.0004411572929046158
433_10_1,0.030935611514524446,0.06266349958010749,0.18965475694434475,0.22485026531282826,0.166993048806355,0.15658861573048707,0.1139876743754468,0.040150128438115794,0.01373729167708792,0.0004391076207021319
347_9_2,0.05866029661987793,0.08085664525033627,0.24069269514937422,0.20721120553206807,0.17194486879490659,0.156808828236936,0.060508214233250444,0.021079968858353438,0.0019396872692021502,0.00029759005569474984
370_12_1,0.08542241015086438,0.10497989960422868,0.1807458066956999,0.19931050844345072,0.18180311725475026,0.1466409043350719,0.07386817336659951,0.023050798664649378,0.003503978398415399,0.0006744030862696124
385_3_2,0.04658012385959963,0.10315769613869188,0.17949495771252302,0.20682534631743618,0.1969534222293129,0.175286414510247,0.06643792242632231,0.020397381623996392,0.004481677627408372,0.0003850575544622794
500_1_1,0.05221157854831966,0.08389719616114485,0.20987953794354927,0.22801479306415257,0.18600238246534304,0.15385614737001568,0.06132969704528619,0.022257955540326724,0.002244006035884539,0.00030670582597733877
373_9_1,0.08549353845745063,0.11343282351333803,0.18169119014499827,0.21678257455645167,0.16405631424410327,0.14639300919907355,0.06866106822201357,0.019340357883197438,0.0035993387988359393,0.0005497849805374258
283_9_1,0.03394436536544662,0.06381606665007909,0.17149516031702053,0.24900742868717402,0.16980379054785874,0.1376728064233711,0.12888378573320103,0.03344161156544122,0.011375538195678192,0.0005594465147293559
440_7_1,0.02880169862270719,0.06637839167515786,0.1841267751526248,0.21116128546784446,0.1764456166023406,0.170142618140348,0.11361277132491983,0.03765297267504457,0.011229691177887849,0.00044817916112470895
